action,frame_number,input_number,x_inputs,y_inputs
band-stretching,32,13,401.88124086588994,596.5657485378244
band-stretching,32,14,548.9884182616511,652.4751914245462
band-stretching,32,15,545.1248154130955,600.3696443437134
band-stretching,32,16,675.8102569368444,659.2058137391899
band-stretching,32,17,675.8771196383874,592.5985844036642
band-stretching,33,1,179.25009263206618,628.2354879267601
band-stretching,33,2,167.1038421546206,637.0626359354417
band-stretching,33,3,167.0377489531751,615.3627184496365
band-stretching,33,4,172.0120104341335,652.8660120133959
band-stretching,33,5,173.2502865625982,601.2094337767126
band-stretching,33,6,223.98853212057634,677.3691856032884
band-stretching,33,7,230.48258724556553,587.4112307736875
band-stretching,33,8,231.3149863572458,726.2494091834992
band-stretching,33,9,220.55817687395708,512.2534453059247
band-stretching,33,10,205.24762199920357,811.6094203594604
band-stretching,33,11,170.4241760296233,445.60252514972433
band-stretching,33,12,396.0883469918895,665.0943257602094
band-stretching,33,13,412.30212165314015,596.0980234138674
band-stretching,33,14,549.0888294532131,652.7617469567233
band-stretching,33,15,550.5504167956221,601.2020476175229
band-stretching,33,16,675.5897780165758,659.4729402230923
band-stretching,33,17,681.2928327541907,592.6579041670859
band-stretching,34,1,178.80566085095876,628.2418296748451
band-stretching,34,2,167.31844697018437,639.3811956669184
band-stretching,34,3,166.56732821100792,616.0053719513869
band-stretching,34,4,170.7222577966698,654.485327834547
band-stretching,34,5,171.6974467940205,601.9921646296839
band-stretching,34,6,225.10916425517132,678.7961818388344
band-stretching,34,7,230.94737387563254,588.6930491010442
band-stretching,34,8,231.9160725967894,727.8303307467006
band-stretching,34,9,227.9762987620953,511.26255083046885
band-stretching,34,10,200.66093524186851,808.8133488699015
band-stretching,34,11,172.33187533946045,443.73022956461017
band-stretching,34,12,396.54551290440656,664.6744262790605
band-stretching,34,13,412.38010591673617,595.2201568103227
band-stretching,34,14,549.3828718209234,652.9134991278786
band-stretching,34,15,551.0272521020305,601.8635858063768
band-stretching,34,16,682.1220138697948,660.4940731575673
band-stretching,34,17,681.6323194358285,592.9727605243478
band-stretching,35,1,179.3849141918505,629.1719544743487
band-stretching,35,2,167.79389898588522,640.1171060840568
band-stretching,35,3,166.7577575810574,616.4851916608728
band-stretching,35,4,171.90444612966002,655.4246502979764
band-stretching,35,5,172.23094297348214,602.6960667439683
band-stretching,35,6,225.34616171404326,679.2595077621853
band-stretching,35,7,230.01125700761474,589.3321295923595
band-stretching,35,8,232.37826025932407,742.129155917618
band-stretching,35,9,231.09114944521497,511.16680240556656
band-stretching,35,10,190.93626109637765,818.0451525793143
band-stretching,35,11,177.84152460825757,441.80932693421886
band-stretching,35,12,398.6498604998013,662.186821513954
band-stretching,35,13,412.4304757931692,595.3607606552803
band-stretching,35,14,549.3386708020172,662.6383940006586
band-stretching,35,15,550.378849701478,601.0128634093238
band-stretching,35,16,681.0771698759928,659.295374135502
band-stretching,35,17,682.1345906251016,593.0060024097689
band-stretching,36,1,179.66968375006263,628.2138997777005
band-stretching,36,2,168.1001924046531,641.1088257074169
band-stretching,36,3,167.40600331977072,617.4565292465603
band-stretching,36,4,171.45245243871426,656.4848482487818
band-stretching,36,5,172.829498814809,603.9467781060939
band-stretching,36,6,226.0124535633357,680.2162378863559
band-stretching,36,7,230.05560802189885,589.1028089322307
band-stretching,36,8,230.18629161395577,729.2417889847409
band-stretching,36,9,232.02175124508332,530.5730774735772
band-stretching,36,10,206.30373612190914,812.3620958052791
band-stretching,36,11,182.30585085039496,444.1693901401493
band-stretching,36,12,393.46278980271,667.9941722622707
band-stretching,36,13,411.3968943094579,595.2407022159049
band-stretching,36,14,550.5475840257706,653.6211105215651
band-stretching,36,15,544.9044945831934,601.80157961462
band-stretching,36,16,682.3430299163691,661.0166451113937
band-stretching,36,17,682.6370751411342,593.0738766243642
band-stretching,37,1,180.1245314006832,628.8441999734704
band-stretching,37,2,167.8643634812015,641.6866038647785
band-stretching,37,3,167.65104719736044,617.9531653089323
band-stretching,37,4,171.47564553354715,657.8566542423674
band-stretching,37,5,172.25172614257644,603.8230997244889
band-stretching,37,6,225.09467708254323,681.5776477727361
band-stretching,37,7,230.08040059125375,589.0243809005416
band-stretching,37,8,230.00230871192625,737.2402877867175
band-stretching,37,9,231.1413231372172,529.4158531742855
band-stretching,37,10,205.1628341357354,816.0290283155479
band-stretching,37,11,189.45921137329609,447.9030054644809
band-stretching,37,12,393.2165945320288,668.4310248417374
band-stretching,37,13,411.91593736286137,595.4905058647114
band-stretching,37,14,542.4770960496963,665.7817188414813
band-stretching,37,15,544.0897539749886,601.974139008831
band-stretching,37,16,675.7711095717347,660.3773592636978
band-stretching,37,17,681.9174230313665,593.4101382872725
band-stretching,38,1,179.88198125577335,630.2495704192281
band-stretching,38,2,167.4966933823161,643.0644072414282
band-stretching,38,3,167.46788141300874,619.1096385803937
band-stretching,38,4,171.16677552750966,658.8178748101764
band-stretching,38,5,171.46069837509347,604.5684028286007
band-stretching,38,6,224.88039987593186,681.7699880845653
band-stretching,38,7,230.3804818204967,589.002137612217
band-stretching,38,8,234.55117044435625,742.4248000181437
band-stretching,38,9,233.4808415215819,514.8497089085217
band-stretching,38,10,205.74605997326304,816.8970042220509
band-stretching,38,11,189.51828860046132,439.38844298125247
band-stretching,38,12,390.919366749249,669.2046618852459
band-stretching,38,13,410.9029971478551,595.5902071021479
band-stretching,38,14,551.766116000743,655.6720604401469
band-stretching,38,15,544.7817269376842,602.093445824795
band-stretching,38,16,675.7043668664941,660.4049861291533
band-stretching,38,17,682.2119110996283,593.9168765971104
band-stretching,39,1,180.4917605607751,631.608838595793
band-stretching,39,2,166.41405769591523,644.2751124647797
band-stretching,39,3,166.90051127736677,619.9390784806334
band-stretching,39,4,171.88748760461476,659.1492785558768
band-stretching,39,5,172.5520664114562,604.7922736829747
band-stretching,39,6,225.06230950851545,681.7213715099898
band-stretching,39,7,226.3117243413621,586.3149131042337
band-stretching,39,8,238.74149084421865,733.1600573358826
band-stretching,39,9,234.14715051320323,516.1692868425547
band-stretching,39,10,207.81701996653817,815.9633720451551
band-stretching,39,11,192.57480048604216,437.065888046753
band-stretching,39,12,389.6811310957275,669.7708556318915
band-stretching,39,13,400.5858969721483,596.8990224083358
band-stretching,39,14,551.5880676777452,654.9305752494389
band-stretching,39,15,544.4542951226731,602.8287379244731
band-stretching,39,16,675.4316266995032,660.7666920908348
band-stretching,39,17,682.7720100307597,594.2845829197618
band-stretching,40,1,179.41869600801297,632.7838973343884
band-stretching,40,2,166.81033024675472,645.0414348188366
band-stretching,40,3,165.62346777208305,621.4575652718823
band-stretching,40,4,171.5602491169796,660.8626421199564
band-stretching,40,5,170.76065185165933,605.0689597207992
band-stretching,40,6,225.36612395605334,682.9024289419277
band-stretching,40,7,227.38536744772478,584.7365525399773
band-stretching,40,8,239.4351723256951,732.8553465843945
band-stretching,40,9,231.4689435178463,525.895038994842
band-stretching,40,10,215.24006836953342,808.0511784311573
band-stretching,40,11,201.37205190036894,435.4853760051504
band-stretching,40,12,388.7907466279981,670.970411337883
band-stretching,40,13,400.53476997618867,597.6660480246146
band-stretching,40,14,551.2982351803086,655.6748935005611
band-stretching,40,15,545.1254477745617,602.8757221302327
band-stretching,40,16,675.432030496584,661.0079267562878
band-stretching,40,17,682.9605337452458,594.4514054381037
band-stretching,41,1,179.41857505935903,633.6029710255965
band-stretching,41,2,166.5382910105458,646.8286304339871
band-stretching,41,3,165.0404171672509,622.2664650076539
band-stretching,41,4,172.1603272923484,661.8682856563476
band-stretching,41,5,169.83547178948305,605.9537294672207
band-stretching,41,6,225.65268464954815,683.3224041809988
band-stretching,41,7,227.45965658709014,587.202148913965
band-stretching,41,8,238.78017917585439,732.1215648785129
band-stretching,41,9,234.45470294079405,530.4585162482161
band-stretching,41,10,217.79998186722543,809.8337023077673
band-stretching,41,11,199.86454787763577,441.3833339432084
band-stretching,41,12,390.0136218024689,670.3443354800937
band-stretching,41,13,400.99066926106997,597.405952495304
band-stretching,41,14,552.4135027183078,655.9789514951088
band-stretching,41,15,545.0041105611645,603.0223399154103
band-stretching,41,16,675.2026623264265,661.8352961782177
band-stretching,41,17,683.0149920671228,594.9727962353935
band-stretching,42,1,178.54153160910005,635.8663192379763
band-stretching,42,2,165.80229178546372,648.6224598702186
band-stretching,42,3,164.52761868332692,623.6889720800609
band-stretching,42,4,172.7594695441766,662.4832865635368
band-stretching,42,5,169.94319942225695,607.171252278217
band-stretching,42,6,227.2355549213129,683.9086504302669
band-stretching,42,7,226.7595372087582,587.3840365383794
band-stretching,42,8,238.31555349320877,733.0397623316745
band-stretching,42,9,233.43589052578614,524.1042828764606
band-stretching,42,10,212.79873217028486,817.980379555767
band-stretching,42,11,201.11993776445746,440.1213603797692
band-stretching,42,12,390.81654229871776,671.0465847375707
band-stretching,42,13,401.28433259284117,598.6996185993609
band-stretching,42,14,551.4136644805188,657.1001001338676
band-stretching,42,15,545.3207293760429,601.5087943036141
band-stretching,42,16,675.0477413860009,662.7099442612277
band-stretching,42,17,683.4016677708302,595.8815330011039
band-stretching,43,1,178.57730741143723,636.5006536622237
band-stretching,43,2,165.46077183314733,649.3542327999976
band-stretching,43,3,164.34877371821094,624.4133598929174
band-stretching,43,4,172.8427512635801,662.750535737156
band-stretching,43,5,170.10824386025268,607.6557026162545
band-stretching,43,6,228.07532999618044,683.855915292923
band-stretching,43,7,227.9417112564743,587.6787839319258
band-stretching,43,8,238.95779275034403,732.8695785915545
band-stretching,43,9,243.26089824618313,524.9575191024315
band-stretching,43,10,221.21200434543223,809.8307444135442
band-stretching,43,11,203.43342837943447,441.4893288057731
band-stretching,43,12,390.40039607456754,671.0910446321843
band-stretching,43,13,411.4393615722656,601.5819421510599
band-stretching,43,14,551.9955875010497,663.1105612070648
band-stretching,43,15,551.2403145841686,604.1290230791984
band-stretching,43,16,674.6016598938243,664.1223344646517
band-stretching,43,17,669.5562487005692,593.0310506470774
band-stretching,44,1,178.28833036383048,636.413836750921
band-stretching,44,2,165.146911980871,649.1556145863827
band-stretching,44,3,164.33239231823882,624.3926928101063
band-stretching,44,4,172.31094955571317,663.2142614145748
band-stretching,44,5,169.7153126350223,607.9632121673512
band-stretching,44,6,228.69386998360432,684.4101545347263
band-stretching,44,7,228.03557217369132,588.1223279847287
band-stretching,44,8,237.57645626835287,744.4259255235778
band-stretching,44,9,245.8600562488487,525.4657332623591
band-stretching,44,10,219.29714335151917,815.60141406331
band-stretching,44,11,217.8648693915379,437.34689562140176
band-stretching,44,12,392.47680875696193,672.5780945062451
band-stretching,44,13,411.3219956650648,602.1922765608228
band-stretching,44,14,550.992615074126,663.7632762185305
band-stretching,44,15,551.9911209720183,604.5220113452015
band-stretching,44,16,682.7958731049473,665.3348385813085
band-stretching,44,17,669.5137652477841,593.0486264850458
band-stretching,45,1,178.11297433882248,636.5688405569227
band-stretching,45,2,164.80107978048338,649.4985997648931
band-stretching,45,3,164.0941929916403,624.728945420181
band-stretching,45,4,172.3987354220365,663.6092389216188
band-stretching,45,5,170.49720996957217,608.0587006806396
band-stretching,45,6,229.7799669919166,684.2682461288179
band-stretching,45,7,228.43381037824528,589.0093724937946
band-stretching,45,8,238.51392833270577,747.7371327789568
band-stretching,45,9,246.56809347843165,525.7927767584605
band-stretching,45,10,219.7229073745368,816.5153157980902
band-stretching,45,11,217.6194712391508,437.94299230642565
band-stretching,45,12,391.01271768218106,670.574749150749
band-stretching,45,13,400.46826440649784,602.0204113760002
band-stretching,45,14,552.2645796882957,656.9994964718726
band-stretching,45,15,553.4854301632525,604.9968334141417
band-stretching,45,16,675.349114956373,662.6616250007623
band-stretching,45,17,677.660158027723,594.7237475452528
band-stretching,46,1,177.94913176855334,636.6707614061891
band-stretching,46,2,164.6365343747291,649.5904717307645
band-stretching,46,3,163.78187499661385,624.9420176736086
band-stretching,46,4,172.68517088129516,663.7933640252976
band-stretching,46,5,170.23442425774138,608.4471223877334
band-stretching,46,6,229.96643076987934,683.8265355130269
band-stretching,46,7,227.93261058452887,589.3615863213402
band-stretching,46,8,238.4380887649261,744.3767381440281
band-stretching,46,9,245.34080177338873,527.1561961654198
band-stretching,46,10,221.3108755844476,815.7171126699932
band-stretching,46,11,216.4570861054525,438.9270772345824
band-stretching,46,12,390.82350684601124,670.7706200676352
band-stretching,46,13,401.60878164262283,601.9687520964457
band-stretching,46,14,553.6588624380167,662.9634841097044
band-stretching,46,15,553.0169436471969,604.7980284262783
